1,"BookTitle","Bahá’í Prayers","巴哈伊祈禱文","巴哈伊祈祷文"
295,"MainText","I beseech Thee, O my Lord, by Him Who is Thy Name, Who, through the power of Thy sovereignty and might, hath risen above the horizon of His prison, to ordain for everyone what becometh Thee and beseemeth Thine exaltation.","我的主啊！祂是祢的聖名，經由祢威權之力，祂已超越了地牢的天界。經由祂，我懇求祢賦予每個人符合祢最高聖意的事物。","我的主啊！凭祢的圣名、威权与大能，祂已出离自己的牢狱之顶。主啊，求祢经由祂，赋予每个人祢认为适当与可嘉之物。"
296,"MainText","Thy might, in truth, is equal to all things.","誠然！祢的威權匹敵一切。","诚然！祢的威权匹敌一切。"
297,"PassageAuthor","(Bahá’u’lláh)","（巴哈歐拉）","（巴哈欧拉）"
298,"PassageNumber",44,44,44
299,"MainText","I know not, O my God, what the Fire is which Thou didst kindle in Thy land. Earth can never cloud its splendor, nor water quench its flame. All the peoples of the world are powerless to resist its force. Great is the blessedness of him that hath drawn nigh unto it, and heard its roaring.","我的上帝啊！我不知道在祢的大地上，祢所點燃的是何聖火，塵土遮蓋不了它的光輝，水源無法熄滅它的火焰，世人亦無能抗拒它的力量，接近它並聽見其熊熊烈火聲的人是榮福甚大的。","我的上帝啊！我不知道在祢的王国，祢所点燃的是何种圣火，尘土遮盖不了它的光辉，水也无法熄灭它的火焰，世人无能抗拒它的力量，接近它并听其烈烈燃烧之声者，必蒙福佑。"
300,"MainText","Some, O my God, Thou didst, through Thy strengthening grace, enable to approach it, while others Thou didst keep back by reason of what their hands have wrought in Thy days. Whoso hath hasted towards it and attained unto it hath, in his eagerness to gaze on Thy beauty, yielded his life in Thy path, and ascended unto Thee, wholly detached from aught else except Thyself.","我的上帝啊！有些人因祢不息的恩惠而得以親近它，有些人卻因在祢日子裡的所作所為而不得接近它。凡舉步朝向它而達到它所在地的人，都因仰望祢的華美而在祢的聖道中奉獻了生命，並朝向祢晉升，除祢之外完全地超脫。","我的上帝啊！有人因祢博大恩惠而得以接近它，有人却在祢的日子里耍手段而被阻挠。凡奔向它而达于目的者，都因仰望祢的华美，在祢圣道上奉献了生命，继而升向祢，除祢之外超脱一切。"
301,"MainText","I beseech Thee, O my Lord, by this Fire which blazeth and rageth in the world of creation, to rend asunder the veils that have hindered me from appearing before the throne of Thy majesty, and from standing at the door of Thy gate. Do Thou ordain for me, O my Lord, every good thing Thou didst send down in Thy Book, and suffer me not to be far removed from the shelter of Thy mercy.","我的主啊！以這炫耀於造物界的烈火，我祈求祢，揭開那阻礙我來到祢寶座尊前，並進入祢大門的幃幕。我的主啊！請求祢授予我，祢經書中所默示的任何善物，勿使我遠離祢慈惠的庇護。","我的主啊！请以这熊熊燃烧于造物界的圣火，将这些帷幕毁掉！因为它们阻碍我进入祢的大门、接近祢的圣座。我的主啊！请授予我祢经书中默示的一切美好事物，勿使我远离祢慈惠的庇护所。"
302,"MainText","Powerful art Thou to do what pleaseth Thee. Thou art, verily, the All-Powerful, the Most Generous.","祢是威力無窮，隨心所欲的。誠然！祢是全能者，博施濟眾者。","祢威力无穷，随心所欲。诚然！祢是全能者，至为慷慨者。"
303,"PassageAuthor","(Bahá’u’lláh)","（巴哈歐拉）","（巴哈欧拉）"
304,"PassageNumber",45,45,45
305,"MainText","Praise be unto Thee, O my God! I am one of Thy servants, who hath believed on Thee and on Thy signs. Thou seest how I have set myself towards the door of Thy mercy, and turned my face in the direction of Thy loving-kindness. I beseech Thee, by Thy most excellent titles and Thy most exalted attributes, to open to my face the portals of Thy bestowals. Aid me, then, to do that which is good, O Thou Who art the Possessor of all names and attributes!","我的上帝啊！讚美歸於祢。我是祢眾僕之一，信賴祢及祢的表徵。祢見我如何地朝向祢慈悲之門，並面向祢慈愛的方向。奉祢至尊的聖名與祢至高的神性，我祈求祢，在我面前開啟祢恩賜之門。然後協助我行善，祢乃是所有名號與美質的擁有者！","我的上帝啊！赞美归于祢。我是祢的仆役之一，信赖祢及祢的圣迹。祢见我已朝向祢怜悯之门、面向祢那仁慈之处。奉祢至美圣名与至尊属性，我祈求祢，在我面前开启祢恩赐之门，佑助我施行善举。上帝啊，所有名号与美质都属于祢！"
306,"MainText","I am poor, O my Lord, and Thou art the Rich. I have set my face towards Thee, and detached myself from all but Thee. Deprive me not, I implore Thee, of the breezes of Thy tender mercy, and withhold not from me what Thou didst ordain for the chosen among Thy servants.","我的主啊！我是窮困的，而祢是富裕的。我已面向祢，並除祢之外脫離一切。我祈求祢，別帶走祢仁慈的微風，更勿拒絕惠予我祢賜給祢所揀選的僕役們的事物。","我的主啊！我贫乏，祢富足。我已面向祢，除祢之外脱离一切。求祢别停息祢仁慈的微风，更勿拒绝惠予我——祢赐予拣选仆人之圣美。"
307,"MainText","Remove the veil from mine eyes, O my Lord, that I may recognize what Thou hast desired for Thy creatures, and discover, in all the manifestations of Thy handiwork, the revelations of Thine almighty power. Enrapture my soul, O my Lord, with Thy most mighty signs, and draw me out of the depths of my corrupt and evil desires. Write down, then, for me the good of this world and of the world to come. Potent art Thou to do what pleaseth Thee. No God is there but Thee, the All-Glorious, Whose help is sought by all men.","我的主啊！除去我眼前的蔽幕，使我能覺察到祢對萬物的期望，並在祢所有創造物的顯象中，發覺祢威力無窮的啟示。我的主啊！以祢至大的表徵，使我的靈魂歡悅，並拯救我脫離罪惡與邪念的深淵。繼而，為我記下今世與來世之美好的事物。祢是威力無窮的，隨心所欲的，除祢之外別無上帝，祢是至為榮耀者，萬人皆仰賴祢的扶助。","我的主啊！除去我眼前的蔽障，使我明悟祢对万物的期望；透过祢所有造物的展现，发现祢启示的无穷力量。我的主啊！以祢的至伟征象，使我的灵魂欢愉，并将我救出罪恶与邪欲的深渊，为我记下今生与来世的善美。祢威力无穷，随心所欲，除祢之外别无上帝，祢是至为荣耀者，人人都仰赖祢的体恤。"
308,"MainText","I yield Thee thanks, O my Lord, that Thou hast wakened me from my sleep, and stirred me up, and created in me the desire to perceive what most of Thy servants have failed to apprehend. Make me able, therefore, O my Lord, to behold, for love of Thee and for the sake of Thy pleasure, whatsoever Thou hast desired. Thou art He to the power of Whose might and sovereignty all things testify.","我的主啊！我感謝祢，因祢喚醒我，激勵我，並賦予我求知的慾望，以覺察到祢大多數僕人所不能瞭解的事物。我的主啊！為了祢的愛慕和喜悅，讓我明瞭祢的意願。萬物均證實了祢的力量和威權。","我的主啊，感谢祢！因为祢唤醒我，激励我，并赋予我求知欲，探求祢众多仆人的不解之谜。我的主啊！为了祢的爱慕和喜悦，让我明了祢的旨意。万物都见证祢的力量和威仪。"
309,"MainText","There is none other God but Thee, the Almighty, the Beneficent.","除祢之外別無上帝，祢是全能者，慈善者。","除祢之外别无上帝，祢是全能者，大慈大悲者。"
310,"PassageAuthor","(Bahá’u’lláh)","（巴哈歐拉）","（巴哈欧拉）"
311,"PassageNumber",46,46,46
312,"MainText","In the Name of thy Lord, the Creator, the Sovereign, the All-Sufficing, the Most Exalted, He Whose help is implored by all men.","以我主——造物主、至高君王、滿足一切者、至尊者、萬民求助者的名義。","以我主——造物主、至高君王、满足一切者、至尊者、万民求助者的名义。"
313,"MainText","Say: O my God! O Thou Who art the Maker of the heavens and of the earth, O Lord of the Kingdom! Thou well knowest the secrets of my heart, while Thy Being is inscrutable to all save Thyself. Thou seest whatsoever is of me, while no one else can do this save Thee. Vouchsafe unto me, through Thy grace, what will enable me to dispense with all except Thee, and destine for me that which will make me independent of everyone else besides Thee. Grant that I may reap the benefit of my life in this world and in the next. Open to my face the portals of Thy grace, and graciously confer upon me Thy tender mercy and bestowals.","有言曰：我的上帝啊！祢是諸天和大地的創造者，天國之主啊！祢深知我內心的秘密，而祢的本質卻神秘莫測，除祢之外無人知悉。祢洞察我的一切，除祢之外無人有此能力。請憑祢的恩惠應許我，賜予我能力，讓我可以拋卻一切，唯祢是依。請為我命定一切，使我不受他人支配，唯祢是從。恩准我收獲今生來世的福分。請對我開啟祢恩典之門，仁慈地賦予我祢的溫情、祢的賜贈、祢的憐憫。","有言曰：我的上帝啊！祢是诸天和大地的创造者，天国之主啊！祢深知我内心的秘密，而祢的本质却神秘莫测，除祢之外无人知悉。祢洞察我的一切，除祢之外无人有此能力。请凭祢的恩惠应许我，赐予我能力，让我可以抛却一切，唯祢是依。请为我命定一切，使我不受他人支配，唯祢是从。恩准我收获今生来世的福分。请对我开启祢恩典之门，仁慈地赋予我祢的温情、祢的赐赠、祢的怜悯。"
314,"MainText","O Thou Who art the Lord of grace abounding! Let Thy celestial aid surround those who love Thee, and bestow upon us the gifts and the bounties Thou dost possess. Be Thou sufficient unto us of all things, forgive our sins and have mercy upon us. Thou art Our Lord and the Lord of all created things. No one else do we invoke but Thee, and naught do we beseech but Thy favors. Thou art the Lord of bounty and grace, invincible in Thy power and the most skillful in Thy designs. No God is there but Thee, the All-Possessing, the Most Exalted.","祢是無量恩典之主！讓所有仰愛祢的人沐浴天助，將祢的禮物和慈惠授予我們。請充分地恩賜我們一切，赦免我們的罪過，對我們施以憐憫。祢是我們的主，是萬物的統御。我們只向祢祈禱，絕不求告他人。我們別無所求，只為博取祢的仁恩。祢是慷慨和慈悲之主，祢的威力萬夫莫敵，祢的計劃精妙絕倫。除祢之外別無上帝，祢是擁有一切者，至尊者！","祢是无量恩典之主！让所有仰爱祢的人沐浴天助，将祢的礼物和慈惠授予我们。请充分地恩赐我们一切，赦免我们的罪过，对我们施以怜悯。祢是我们的主，是万物的统御。我们只向祢祈祷，绝不求告他人。我们别无所求，只为博取祢的仁恩。祢是慷慨和慈悲之主，祢的威力万夫莫敌，祢的计划精妙绝伦。除祢之外别无上帝，祢是拥有一切者，至尊者！"
315,"MainText","Confer Thy blessings, O my Lord, upon the Messengers, the holy ones and the righteous. Verily, Thou art God, the Peerless, the All-Compelling.","我的主啊！請將福佑賜給聖使、聖民和義人。誠然，祢是上帝，無與倫比者，驅策一切者。","我的主啊！请将福佑赐给圣使、圣民和义人。诚然，祢是上帝，无与伦比者，驱策一切者。"
